Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
29,2,350,0,13,2,0,1,1844,0,1,56,1,0,1,0,0,2335,3157,4,0,1,15,0,3,80,3,4,3,2,2,2,2,0,1
45,0,589,2,2,3,1,1,1845,2,0,67,2,1,7,2,1,5154,19665,4,0,0,22,1,1,80,2,10,3,3,8,7,5,7,0
36,2,430,1,2,3,4,1,1847,3,0,73,2,1,6,1,1,6962,19573,4,0,1,22,1,3,80,1,15,2,2,1,0,0,0,0
43,1,1422,2,2,3,1,1,1849,0,1,92,2,1,7,3,1,5675,19246,1,0,0,20,1,2,80,1,7,5,2,7,7,7,7,0
27,1,1297,1,5,1,1,1,1850,3,0,53,2,0,2,3,2,2379,19826,0,0,1,14,0,2,80,0,6,3,1,5,4,0,2,0
29,1,574,1,20,0,3,1,1852,3,1,40,2,0,2,3,1,3812,7003,1,0,0,13,0,1,80,0,11,3,3,11,8,3,10,0
32,1,1318,2,10,3,2,1,1853,3,1,79,2,1,7,3,2,4648,26075,8,0,0,13,0,2,80,0,4,2,3,0,0,0,0,0
42,0,355,1,10,3,5,1,1854,2,1,38,2,0,6,2,1,2936,6161,3,0,0,22,1,1,80,2,10,1,1,6,3,3,3,0
47,2,207,1,9,3,1,1,1856,1,0,64,2,0,2,2,2,2105,5411,4,0,0,12,0,2,80,0,7,2,2,2,2,2,0,0
46,2,706,1,2,1,1,1,1857,3,1,82,2,2,4,3,0,8578,19989,3,0,0,14,0,2,80,1,12,4,1,9,8,4,7,0
28,0,280,0,1,1,1,1,1858,2,1,43,2,0,1,3,0,2706,10494,1,0,0,15,0,1,80,1,3,2,2,3,2,2,2,0
29,2,726,1,29,0,1,1,1859,3,1,93,0,1,0,2,0,6384,21143,8,0,0,17,0,3,80,2,11,3,2,7,0,1,6,0
42,2,1142,1,8,2,1,1,1860,3,1,81,2,0,2,2,2,3968,13624,4,0,0,13,0,3,80,0,8,3,2,0,0,0,0,0
32,2,414,2,2,3,2,1,1862,2,1,82,1,1,7,1,2,9907,26186,7,0,1,12,0,2,80,0,7,3,1,2,2,2,2,1
46,2,1319,2,3,2,5,1,1863,0,0,45,3,3,7,0,0,13225,7739,2,0,0,12,0,3,80,1,25,5,2,19,17,2,8,0
27,2,728,2,23,0,3,1,1864,1,0,36,1,1,8,2,1,3540,7018,1,0,0,21,1,3,80,1,9,5,2,9,8,5,8,0
29,2,352,0,6,0,3,1,1865,3,1,87,1,0,1,1,1,2804,15434,1,0,0,11,0,3,80,0,1,3,2,1,0,0,0,0
43,2,823,1,6,2,3,1,1866,0,0,81,1,4,3,2,1,19392,22539,7,0,0,13,0,3,80,0,21,2,2,16,12,6,14,0
48,2,1224,1,10,2,1,1,1867,3,1,91,1,4,5,1,1,19665,13583,4,0,0,12,0,3,80,0,29,3,2,22,10,12,9,0
29,1,459,1,24,1,1,1,1868,3,1,73,1,0,6,3,2,2439,14753,1,0,1,24,1,1,80,0,1,3,1,1,0,1,0,1
46,2,1254,2,10,2,1,1,1869,2,0,64,2,2,7,1,1,7314,14011,5,0,0,21,1,2,80,3,14,2,2,8,7,0,7,1
27,1,1131,1,15,2,1,1,1870,3,0,77,1,0,6,0,1,4774,23844,0,0,0,19,0,3,80,1,8,2,1,7,6,7,3,0
39,2,835,1,19,3,4,1,1871,3,1,41,2,1,6,3,0,3902,5141,8,0,0,14,0,1,80,3,7,2,2,2,2,2,2,0
55,2,836,1,2,3,5,1,1873,1,1,98,1,0,6,3,1,2662,7975,8,0,0,20,1,1,80,1,19,2,3,5,2,0,4,0
28,2,1172,2,3,2,3,1,1875,1,0,78,2,0,8,1,1,2856,3692,1,0,0,19,0,3,80,1,1,3,2,1,0,0,0,0
30,2,945,2,9,2,3,1,1876,1,1,89,2,0,8,3,2,1081,16019,1,0,0,13,0,2,80,0,1,3,1,1,0,0,0,1
22,2,391,1,7,0,1,1,1878,3,1,75,2,0,6,1,2,2472,26092,1,0,1,23,1,0,80,0,1,2,2,1,0,0,0,1
36,2,1266,2,10,3,5,1,1880,1,0,63,1,1,7,2,1,5673,6060,1,0,1,13,0,0,80,1,10,4,2,10,9,1,7,0
31,2,311,1,20,2,1,1,1881,1,1,89,2,1,2,2,0,4197,18624,1,0,0,11,0,0,80,1,10,2,2,10,8,0,2,0
34,2,1480,2,4,2,1,1,1882,2,1,64,2,2,7,3,1,9713,24444,2,0,1,13,0,3,80,3,9,3,2,5,3,1,0,0
29,2,592,1,7,2,1,1,1883,3,1,59,2,0,2,0,2,2062,19384,3,0,0,14,0,1,80,0,11,2,2,3,2,1,2,0
37,2,783,1,7,3,3,1,1885,3,1,78,2,1,6,0,1,4284,13588,5,0,1,22,1,2,80,1,16,2,2,5,3,0,4,0
35,2,219,1,16,1,4,1,1886,3,0,44,1,1,4,1,1,4788,25388,0,0,1,11,0,3,80,0,4,2,2,3,2,0,2,0
45,2,556,1,25,1,1,1,1888,1,0,93,1,1,4,3,1,5906,23888,0,0,0,13,0,3,80,2,10,2,1,9,8,3,8,0
36,1,1213,0,2,0,0,1,1890,1,1,94,1,1,1,3,2,3886,4223,1,0,0,21,1,3,80,0,10,2,1,10,1,0,8,0
40,2,1137,1,1,3,1,1,1892,0,1,98,2,3,3,0,0,16823,18991,2,0,0,11,0,0,80,1,22,3,2,19,7,11,16,0
26,2,482,1,1,1,1,1,1893,1,0,90,1,0,6,2,1,2933,14908,1,0,1,13,0,2,80,1,1,3,1,1,0,1,0,0
27,2,511,2,2,1,3,1,1898,0,0,89,3,1,7,2,2,6500,26997,0,0,0,14,0,1,80,0,9,5,1,8,7,0,7,0
48,1,117,1,22,2,3,1,1900,3,0,58,2,3,3,3,0,17174,2437,3,0,0,11,0,1,80,1,24,3,2,22,17,4,7,0
44,2,170,1,1,3,1,1,1903,1,1,78,3,1,0,0,1,5033,9364,2,0,0,15,0,3,80,1,10,5,2,2,0,2,2,0
34,0,967,1,16,3,5,1,1905,3,1,85,0,0,6,0,1,2307,14460,1,0,1,23,1,1,80,1,5,2,2,5,2,3,0,1
56,2,1162,1,24,1,1,1,1907,0,1,97,2,0,2,3,2,2587,10261,1,0,0,16,0,3,80,0,5,3,2,4,2,1,0,1
36,2,335,2,17,1,2,1,1908,2,1,33,1,1,7,1,1,5507,16822,2,0,0,16,0,2,80,2,12,1,0,4,2,1,3,0
41,2,337,2,8,2,2,1,1909,2,0,54,2,1,7,1,1,4393,26841,5,0,0,21,1,2,80,1,14,3,2,5,4,1,4,0
42,2,1396,1,6,2,3,1,1911,2,1,83,2,2,5,0,1,13348,14842,9,0,0,13,0,1,80,1,18,3,3,13,7,5,7,0
31,2,1079,2,10,1,3,1,1912,2,0,86,2,1,7,3,0,6583,20115,2,0,1,11,0,3,80,1,8,2,2,5,2,1,4,0
34,2,735,2,3,0,3,1,1915,3,0,75,1,1,7,3,1,8103,16495,3,0,1,12,0,2,80,0,9,3,1,4,2,0,1,0
31,2,471,1,4,2,3,1,1916,0,0,62,3,0,2,2,0,3978,16031,8,0,0,12,0,1,80,1,4,0,1,2,2,2,2,0
26,1,1096,1,6,2,4,1,1918,2,1,61,3,0,2,3,1,2544,7102,0,0,0,18,0,0,80,1,8,3,2,7,7,7,7,0
45,1,1297,1,1,3,3,1,1922,1,1,44,2,1,0,2,2,5399,14511,4,0,0,12,0,2,80,0,12,3,2,4,2,0,3,0
33,2,217,2,10,3,2,1,1924,1,1,43,2,1,7,2,2,5487,10410,1,0,0,14,0,1,80,0,10,2,1,10,4,0,9,0
28,1,783,2,1,1,1,1,1927,2,1,42,1,1,7,3,1,6834,19255,1,0,1,12,0,2,80,1,7,2,2,7,7,0,7,0
29,1,746,2,24,2,5,1,1928,2,1,45,3,0,8,0,2,1091,10642,1,0,0,17,0,3,80,0,1,3,2,1,0,0,0,1
39,0,1251,2,21,3,1,1,1929,0,0,32,0,1,7,2,1,5736,3987,6,0,0,19,0,2,80,1,10,1,2,3,2,1,2,0
27,2,1354,1,2,3,5,1,1931,1,1,41,2,0,6,1,1,2226,6073,1,0,0,11,0,2,80,1,6,3,1,5,3,1,2,0
34,1,735,1,22,3,4,1,1932,2,1,86,1,1,6,3,1,5747,26496,1,0,1,15,0,1,80,0,16,3,2,15,10,6,11,0
28,2,1475,2,13,1,2,1,1933,3,0,84,2,1,7,2,2,9854,23352,3,0,1,11,0,3,80,0,6,0,2,2,0,2,2,1
47,0,1169,1,14,3,5,1,1934,2,1,64,2,1,6,1,1,5467,2125,8,0,0,18,0,2,80,1,16,4,3,8,7,1,7,0
56,2,1443,2,11,4,2,1,1935,3,0,89,1,1,7,0,1,5380,20328,4,0,0,16,0,2,80,1,6,3,2,0,0,0,0,0
39,2,867,1,9,1,3,1,1936,0,1,87,2,1,4,0,1,5151,12315,1,0,0,25,1,3,80,1,10,3,2,10,0,7,9,0
38,1,1394,1,8,2,3,1,1937,3,0,58,1,1,6,1,0,2133,18115,1,0,1,16,0,2,80,1,20,3,2,20,11,0,7,0
58,2,605,2,21,2,1,1,1938,3,0,72,2,3,3,3,1,17875,11761,4,0,1,13,0,2,80,1,29,2,1,1,0,0,0,0
32,1,238,1,5,1,1,1,1939,0,0,47,3,0,6,2,2,2432,15318,3,0,1,14,0,0,80,0,8,2,2,4,1,0,3,1
38,2,1206,1,9,1,1,1,1940,1,1,71,2,0,6,3,0,4771,14293,2,0,0,19,0,3,80,2,10,0,3,5,2,0,3,0
49,1,1064,1,2,0,1,1,1941,1,1,42,2,4,5,3,1,19161,13738,3,0,0,15,0,3,80,0,28,3,2,5,4,4,3,0
42,2,419,2,12,3,2,1,1943,1,1,77,2,1,7,3,0,5087,2900,3,0,1,12,0,2,80,2,14,4,2,0,0,0,0,0
27,1,1337,0,22,2,0,1,1944,0,0,58,1,0,1,1,1,2863,19555,1,0,0,12,0,0,80,0,1,2,2,1,0,0,0,1
35,2,682,2,18,3,3,1,1945,1,1,71,2,1,7,0,1,5561,15975,0,0,0,16,0,3,80,1,6,2,0,5,3,0,4,0
28,0,1103,1,16,2,3,1,1947,2,1,49,2,0,6,2,2,2144,2122,1,0,0,14,0,2,80,0,5,3,1,5,3,1,4,0
31,0,976,1,3,1,3,1,1948,2,1,48,2,0,6,0,0,3065,3995,1,0,1,13,0,3,80,1,4,3,3,4,2,2,3,0
36,0,1351,1,9,3,1,1,1949,0,1,66,3,0,2,1,1,2810,9238,1,0,0,22,1,1,80,0,5,3,2,5,4,0,2,0
34,2,937,2,1,2,2,1,1950,0,1,32,2,2,7,3,2,9888,6770,1,0,0,21,1,0,80,0,14,3,1,14,8,2,1,0
34,2,1239,2,13,3,3,1,1951,3,1,39,2,2,7,2,0,8628,22914,1,0,0,18,0,2,80,1,9,2,1,8,7,1,1,0
26,2,157,1,1,2,3,1,1952,2,1,95,2,0,2,0,2,2867,20006,0,0,0,13,0,3,80,0,8,6,1,7,7,7,6,0
29,2,136,1,1,2,1,1,1954,0,1,89,2,1,0,0,1,5373,6225,0,0,0,12,0,0,80,1,6,5,1,5,3,0,2,0
32,0,1146,1,15,3,3,1,1955,2,0,34,2,1,0,3,0,6667,16542,5,0,0,18,0,1,80,1,9,6,2,5,1,1,2,0
31,1,1125,1,1,2,1,1,1956,3,1,48,0,1,6,0,1,5003,5771,1,0,0,21,1,1,80,0,10,6,2,10,8,8,7,0
28,2,1404,1,17,2,5,1,1960,2,1,32,1,0,2,3,0,2367,18779,5,0,0,12,0,0,80,1,6,2,1,4,1,0,3,1
38,2,1404,2,1,2,1,1,1961,0,1,59,1,0,8,0,2,2858,11473,4,0,0,14,0,0,80,0,20,3,1,1,0,0,0,0
35,2,1224,2,7,3,1,1,1962,2,0,55,2,1,7,3,1,5204,13586,1,0,1,11,0,3,80,0,10,2,2,10,8,0,9,0
27,2,954,2,9,2,2,1,1965,3,1,44,2,1,7,3,2,4105,5099,1,0,0,14,0,0,80,0,7,5,2,7,7,0,7,0
32,2,1373,1,5,3,1,1,1966,3,1,56,1,1,4,3,2,9679,10138,8,0,0,24,1,1,80,0,8,1,2,1,0,0,0,0
31,1,754,2,26,3,2,1,1967,0,1,63,2,1,7,3,1,5617,21075,1,0,1,11,0,2,80,0,10,4,2,10,7,0,8,1
53,2,1168,2,24,3,1,1,1968,0,1,66,2,2,7,0,2,10448,5843,6,0,1,13,0,1,80,0,15,2,1,2,2,2,2,1
54,2,155,1,9,1,1,1,1969,0,0,67,2,1,6,2,1,2897,22474,3,0,0,11,0,2,80,2,9,6,1,4,3,2,3,0
33,1,1303,1,7,1,1,1,1970,3,1,36,2,1,0,2,0,5968,18079,1,0,0,20,1,2,80,3,9,2,2,9,7,2,8,0
43,2,574,1,11,2,1,1,1971,0,1,30,2,2,0,2,1,7510,16873,1,0,0,17,0,1,80,1,10,1,2,10,9,0,9,0
38,1,1444,0,1,3,4,1,1972,3,1,88,2,0,1,1,1,2991,5224,0,0,1,11,0,1,80,1,7,2,2,6,2,1,2,0
55,2,189,0,26,3,0,1,1973,2,1,71,3,4,3,1,1,19636,25811,4,0,1,18,0,0,80,1,35,0,2,10,9,1,4,0
31,2,1276,1,2,0,3,1,1974,3,0,59,0,0,2,3,0,1129,17536,1,0,1,11,0,2,80,3,1,4,2,1,0,0,0,0
39,2,119,2,15,3,2,1,1975,1,1,77,2,3,7,0,2,13341,25098,0,0,0,12,0,0,80,0,21,3,2,20,8,11,10,0
42,0,335,1,23,1,1,1,1976,3,1,37,1,1,6,2,2,4332,14811,1,0,0,12,0,3,80,0,20,2,2,20,9,3,7,0
31,0,697,1,10,2,3,1,1979,2,0,40,2,2,5,2,1,11031,26862,4,0,0,20,1,2,80,1,13,2,3,11,7,4,8,0
54,2,157,1,10,2,3,1,1980,2,0,77,2,1,4,0,2,4440,25198,6,0,1,19,0,3,80,0,9,3,2,5,2,1,4,0
24,2,771,1,1,1,1,1,1981,1,1,45,1,1,0,2,2,4617,14120,1,0,0,12,0,1,80,0,4,2,1,4,3,1,2,0
23,2,571,1,12,1,4,1,1982,3,1,78,2,0,2,3,2,2647,13672,1,0,0,13,0,2,80,0,5,6,3,5,2,1,4,0
40,1,692,1,11,2,5,1,1985,3,0,73,2,1,2,2,1,6323,26849,1,0,0,11,0,0,80,1,10,2,3,10,9,9,4,0
40,2,444,2,2,1,2,1,1986,1,0,92,2,1,7,1,1,5677,4258,3,0,0,14,0,2,80,1,15,4,2,11,8,5,10,0
25,2,309,0,2,2,0,1,1987,2,0,82,2,0,1,1,1,2187,19655,4,0,0,14,0,2,80,0,6,3,2,2,0,1,2,0
30,2,911,1,1,1,3,1,1989,3,1,76,2,0,2,1,1,3748,4077,1,0,0,13,0,2,80,0,12,6,1,12,8,1,7,0
25,2,977,1,2,0,4,1,1992,3,1,57,2,0,2,2,0,3977,7298,6,0,1,19,0,2,80,1,7,2,1,2,2,0,2,0
47,2,1180,1,25,2,3,1,1993,0,1,84,2,2,0,2,2,8633,13084,2,0,0,23,1,1,80,0,25,3,2,17,14,12,11,0
33,0,1313,1,1,1,3,1,1994,1,1,59,1,0,2,2,0,2008,20439,1,0,0,12,0,2,80,3,1,2,1,1,1,0,0,0
38,2,1321,2,1,3,1,1,1995,3,1,86,2,1,7,1,1,4440,7636,0,0,0,15,0,0,80,2,16,3,2,15,13,5,8,0
31,2,1154,2,2,1,1,1,1996,0,1,54,2,0,8,2,1,3067,6393,0,0,0,19,0,2,80,1,3,1,2,2,2,1,2,0
38,1,508,1,6,3,1,1,1997,0,1,72,1,1,4,2,1,5321,14284,2,0,0,11,0,3,80,1,10,1,2,8,3,7,7,0
42,2,557,1,18,3,1,1,1998,3,1,35,2,1,6,0,0,5410,11189,6,0,1,17,0,2,80,1,9,3,1,4,3,1,2,0
41,2,642,1,1,2,1,1,1999,3,1,76,2,0,6,3,1,2782,21412,3,0,0,22,1,0,80,1,12,3,2,5,3,1,0,0
47,0,1162,1,1,0,3,1,2000,2,0,98,2,2,5,1,1,11957,17231,0,0,0,18,0,0,80,2,14,3,0,13,8,5,12,0
35,2,1490,1,11,3,3,1,2003,3,1,43,2,0,2,2,1,2660,20232,7,0,1,11,0,2,80,1,5,3,2,2,2,2,2,0
22,2,581,1,1,1,1,1,2007,3,1,63,2,0,6,2,2,3375,17624,0,0,0,12,0,3,80,0,4,2,3,3,2,1,2,0
35,2,1395,1,9,3,3,1,2008,1,1,48,2,1,6,2,2,5098,18698,1,0,0,19,0,1,80,0,10,5,2,10,7,0,8,0
33,2,501,1,15,1,3,1,2009,1,0,95,2,1,0,3,1,4878,21653,0,0,1,13,0,0,80,1,10,6,2,9,7,8,1,0
32,2,267,1,29,3,1,1,2010,2,0,49,1,0,2,1,2,2837,15919,1,0,0,13,0,2,80,0,6,3,2,6,2,4,1,0
40,2,543,1,1,3,1,1,2012,0,1,83,2,0,2,3,1,2406,4060,8,0,0,19,0,2,80,2,8,3,1,1,0,0,0,0
32,2,234,2,1,3,3,1,2013,1,1,68,1,0,8,1,1,2269,18024,0,0,0,14,0,1,80,1,3,2,2,2,2,2,2,0
39,2,116,1,24,0,1,1,2014,0,1,52,2,1,6,3,2,4108,5340,7,0,0,13,0,0,80,0,18,2,2,7,7,1,7,0
38,2,201,1,10,2,3,1,2015,1,0,99,0,2,5,2,1,13206,3376,3,0,0,12,0,0,80,1,20,3,2,18,16,1,11,0
32,2,801,2,1,3,2,1,2016,2,0,48,2,2,7,3,1,10422,24032,1,0,0,19,0,2,80,2,14,3,2,14,10,5,7,0
37,2,161,1,10,2,1,1,2017,2,0,42,3,2,5,3,1,13744,15471,1,0,1,25,1,0,80,1,16,2,2,16,11,6,8,0
25,2,1382,2,8,1,4,1,2018,0,0,85,2,1,7,2,0,4907,13684,0,0,1,22,1,1,80,1,6,3,1,5,3,0,4,0
52,0,585,2,29,3,1,1,2019,0,1,40,2,0,8,3,0,3482,19788,2,0,0,15,0,1,80,2,16,3,1,9,8,0,0,0
44,2,1037,1,1,2,3,1,2020,1,1,42,2,0,6,3,2,2436,13422,6,0,1,12,0,2,80,0,6,2,2,4,3,1,2,0
21,2,501,2,5,0,3,1,2021,2,1,58,2,0,8,0,2,2380,25479,1,0,1,11,0,3,80,0,2,6,2,2,2,1,2,0
39,0,105,1,9,2,1,1,2022,3,1,87,2,4,3,3,2,19431,15302,2,0,0,13,0,2,80,0,21,3,1,6,0,1,3,0
23,1,638,2,9,2,2,1,2023,3,1,33,2,0,8,0,1,1790,26956,1,0,0,19,0,0,80,1,1,3,1,1,0,1,0,1
36,2,557,2,3,2,3,1,2024,0,0,94,1,2,7,3,1,7644,12695,0,0,0,19,0,2,80,2,10,2,2,9,7,3,4,0
36,1,688,1,4,1,1,1,2025,3,0,97,2,1,4,1,0,5131,9192,7,0,0,13,0,1,80,3,18,3,2,4,2,0,2,0
56,0,667,1,1,3,1,1,2026,2,1,57,2,1,0,2,0,6306,26236,1,0,0,21,1,0,80,1,13,2,1,13,12,1,9,0
29,2,1092,1,1,3,3,1,2027,0,1,36,2,0,6,3,1,4787,26124,9,0,1,14,0,1,80,3,4,3,3,2,2,2,2,1
42,2,300,1,2,2,1,1,2031,0,1,56,2,4,3,2,1,18880,17312,5,0,0,11,0,0,80,0,24,2,1,22,6,4,14,0
56,2,310,1,7,1,5,1,2032,3,1,72,2,0,2,2,1,2339,3666,8,0,0,11,0,3,80,1,14,4,0,10,9,9,8,1
41,2,582,1,28,3,1,1,2034,0,0,60,1,3,4,1,1,13570,5640,0,0,0,23,1,2,80,1,21,3,2,20,7,0,10,0
34,2,704,2,28,2,2,1,2035,3,0,95,1,1,7,2,1,6712,8978,1,0,0,21,1,3,80,2,8,2,2,8,7,1,7,0
36,0,301,2,15,3,2,1,2036,3,1,88,0,1,7,3,0,5406,10436,1,0,0,24,1,0,80,1,15,4,1,15,12,11,11,0
41,2,930,2,3,2,1,1,2037,2,1,57,1,1,7,1,0,8938,12227,2,0,0,11,0,2,80,1,14,5,2,5,4,0,4,0
32,2,529,1,2,2,5,1,2038,3,1,78,2,0,6,0,2,2439,11288,1,0,0,14,0,3,80,0,4,4,2,4,2,1,2,0
35,2,1146,0,26,3,1,1,2040,2,0,31,2,2,1,3,2,8837,16642,1,0,1,16,0,2,80,0,9,2,2,9,0,1,7,0
38,2,345,2,10,1,1,1,2041,0,0,100,2,1,7,3,1,5343,5982,1,0,0,11,0,2,80,1,10,1,2,10,7,1,9,0
50,1,878,2,1,3,1,1,2044,1,1,94,2,1,7,2,0,6728,14255,7,0,0,12,0,3,80,2,12,3,2,6,3,0,1,1
36,2,1120,2,11,3,2,1,2045,1,0,100,1,1,7,3,1,6652,14369,4,0,0,13,0,0,80,1,8,2,1,6,3,0,0,0
45,2,374,2,20,2,1,1,2046,3,0,50,2,1,7,2,2,4850,23333,8,0,0,15,0,2,80,0,8,3,2,5,3,0,1,0
40,2,1322,1,2,3,1,1,2048,2,1,52,1,0,6,2,2,2809,2725,2,0,0,14,0,3,80,0,8,2,2,2,2,2,2,0
35,1,1199,1,18,3,1,1,2049,2,1,80,2,1,0,2,1,5689,24594,1,0,1,14,0,3,80,2,10,2,3,10,2,0,2,0
40,2,1194,1,2,3,3,1,2051,2,0,98,2,0,6,2,1,2001,12549,2,0,0,14,0,1,80,3,20,2,2,5,3,0,2,0
35,2,287,1,1,3,1,1,2052,2,0,62,0,0,6,3,1,2977,8952,1,0,0,12,0,3,80,1,4,5,2,4,3,1,1,0
29,2,1378,1,13,1,4,1,2053,3,1,46,1,1,2,1,1,4025,23679,4,0,1,13,0,0,80,1,10,2,2,4,3,0,3,0
29,2,468,1,28,3,3,1,2054,3,0,73,1,0,6,0,2,3785,8489,1,0,0,14,0,1,80,0,5,3,0,5,4,0,4,0
50,2,410,2,28,2,2,1,2055,3,1,39,1,2,7,0,0,10854,16586,4,0,1,13,0,1,80,1,20,3,2,3,2,2,0,1
39,2,722,2,24,0,2,1,2056,1,0,60,1,3,7,3,1,12031,8828,0,0,0,11,0,0,80,1,21,2,1,20,9,9,6,0
31,0,325,1,5,2,3,1,2057,1,1,74,2,1,4,0,2,9936,3787,0,0,0,19,0,1,80,0,10,2,2,9,4,1,7,0
26,2,1167,2,5,2,4,1,2060,3,0,30,1,0,8,2,2,2966,21378,0,0,0,18,0,3,80,0,5,2,2,4,2,0,0,0
36,1,884,1,23,1,3,1,2061,2,1,41,3,1,2,3,1,2571,12290,4,0,0,17,0,2,80,1,17,3,2,5,2,0,3,0
39,2,613,1,6,0,3,1,2062,3,1,42,1,2,0,0,1,9991,21457,4,0,0,15,0,0,80,1,9,5,2,7,7,1,7,0
27,2,155,1,4,2,1,1,2064,1,1,87,3,1,4,1,1,6142,5174,1,0,1,20,1,1,80,1,6,0,2,6,2,0,3,0
49,1,1023,2,2,2,3,1,2065,3,1,63,1,1,7,1,1,5390,13243,2,0,0,14,0,3,80,0,17,3,1,9,6,0,8,0
34,2,628,1,8,2,3,1,2068,1,1,82,3,1,2,2,1,4404,10228,2,0,0,12,0,0,80,0,6,3,3,4,3,1,2,0
